   6.00872993       2.51013264E-02
   6.00873995       2.41902955E-02
   6.00874996       2.32781470E-02
   6.00875998       2.23654881E-02
   6.00876999       2.14537270E-02
   6.00878000       2.05435306E-02
   6.00879002       1.96362771E-02
   6.00880003       1.87332854E-02
   6.00881004       1.78350545E-02
   6.00882006       1.69433504E-02
   6.00883007       1.60593577E-02
   6.00884008       1.51841007E-02
   6.00885010       1.43189915E-02
   6.00886011       1.34656131E-02
   6.00887012       1.26251876E-02
   6.00888014       1.17989965E-02
   6.00889015       1.09884590E-02
   6.00890017       1.01952218E-02
   6.00891018       9.42078233E-03
   6.00892019       8.66645202E-03
   6.00893021       7.93370605E-03
   6.00894022       7.22409412E-03
   6.00895023       6.53924048E-03
   6.00895977       5.91110811E-03
   6.00896978       5.27853146E-03
   6.00897980       4.67482582E-03
   6.00898981       4.10154089E-03
   6.00899982       3.55987996E-03
   6.00900984       3.05111334E-03
   6.00901985       2.57694349E-03
   6.00902987       2.13799998E-03
   6.00903988       1.73587352E-03
   6.00904989       1.37140229E-03
   6.00905991       1.04545429E-03
   6.00906992       7.59072602E-04
   6.00907993       5.12860715E-04
   6.00908995       3.07593495E-04
   6.00909996       1.43785030E-04
   6.00910997       2.19568610E-05
   6.00911999      -5.78239560E-05
   6.00913000      -9.51625407E-05
   6.00914001      -8.99508595E-05
   6.00915003      -4.25465405E-05
   6.00916004       4.71733510E-05
   6.00917006       1.78944319E-04
   6.00918007       3.52028757E-04
   6.00919008       5.66039234E-04
   6.00920010       8.20413232E-04
   6.00921011       1.11428648E-03
   6.00922012       1.44683570E-03
   6.00923014       1.81717798E-03
   6.00924015       2.22414732E-03
   6.00925016       2.66666710E-03
   6.00926018       3.14370915E-03
   6.00927019       3.65374982E-03
   6.00928020       4.19586152E-03
   6.00929022       4.76854295E-03
   6.00930023       5.37031889E-03
   6.00930977       5.96929342E-03
   6.00931978       6.62396476E-03
   6.00932980       7.30356574E-03
   6.00933981       8.00682977E-03
   6.00934982       8.73209536E-03
   6.00935984       9.47799534E-03
   6.00936985       1.02430843E-02
   6.00937986       1.10259727E-02
   6.00938988       1.18252002E-02
   6.00939989       1.26393363E-02
   6.00940990       1.34669542E-02
   6.00941992       1.43070407E-02
   6.00942993       1.51579976E-02
   6.00943995       1.60185434E-02
   6.00944996       1.68876648E-02
   6.00945997       1.77638754E-02
   6.00946999       1.86461098E-02
   6.00948000       1.95332579E-02
   6.00949001       2.04243399E-02
   6.00950003       2.13180929E-02
   6.00951004       2.22135186E-02
   6.00952005       2.31097043E-02
   6.00953007       2.40057949E-02
   6.00954008       2.49006115E-02
   6.00955009       2.57936325E-02
   6.00956011       2.66837552E-02
   6.00957012       2.75701843E-02
   6.00958014       2.84522269E-02
   6.00959015       2.93293521E-02
   6.00960016       3.02003864E-02
   6.00961018       3.10650803E-02
   6.00962019       3.19225267E-02
   6.00963020       3.27723026E-02
   6.00964022       3.36136445E-02
   6.00965023       3.44462506E-02
   6.00965977       3.52302901E-02
   6.00966978       3.60439941E-02
   6.00967979       3.68473120E-02
   6.00968981       3.76397520E-02
   6.00969982       3.84209305E-02
   6.00970984       3.91904563E-02
   6.00971985       3.99479531E-02
   6.00972986       4.06930111E-02
   6.00973988       4.14253920E-02
   6.00974989       4.21443097E-02
   6.00975990       4.28500473E-02
   6.00976992       4.35419902E-02
   6.00977993       4.42199670E-02
   6.00978994       4.48835455E-02
   6.00979996       4.55327146E-02
   6.00980997       4.61671017E-02
   6.00981998       4.67863381E-02
   6.00983000       4.73904274E-02
   6.00984001       4.79791649E-02
   6.00985003       4.85521182E-02
   6.00986004       4.91094142E-02
   6.00987005       4.96506691E-02
   6.00988007       5.01757041E-02
   6.00989008       5.06846085E-02
   6.00990009       5.11769280E-02
   6.00991011       5.16526103E-02
   6.00992012       5.21116816E-02
   6.00993013       5.25539443E-02
   6.00994015       5.29791489E-02
   6.00995016       5.33875227E-02
   6.00996017       5.37785627E-02
   6.00997019       5.41522130E-02
   6.00998020       5.45088239E-02
   6.00999022       5.48476949E-02
   6.01000023       5.51691577E-02
